x,close
2016-12-30,3.84
2016-12-29,3.83
2016-12-28,3.93
2016-12-27,3.88
2016-12-26,3.88
2016-12-23,3.82
2016-12-22,3.78
2016-12-21,3.7
2016-12-20,3.73
2016-12-19,3.84
2016-12-16,3.65
2016-12-15,3.69
2016-12-14,3.75
2016-12-13,3.41
2016-12-12,3.3
2016-12-09,3.39
2016-12-08,3.4
2016-12-07,3.36
2016-12-06,3.34
2016-12-05,3.39
2016-12-02,3.37
2016-12-01,3.43
2016-11-30,3.39
2016-11-29,3.5
2016-11-28,3.64
2016-11-25,3.69
2016-11-24,3.65
2016-11-23,3.58
2016-11-22,3.56
2016-11-21,3.57
2016-11-18,3.57
2016-11-17,3.48
2016-11-16,3.49
2016-11-15,3.49
2016-11-14,3.55
2016-11-11,3.58
2016-11-10,3.46
2016-11-09,3.46
2016-11-08,3.34
2016-11-07,3.34
2016-11-04,3.22
2016-11-03,3.19
2016-11-02,3.18
2016-11-01,3.23
2016-10-31,3.2
2016-10-28,3.22
2016-10-27,3.26
2016-10-26,3.3
2016-10-25,3.29
2016-10-24,3.26
2016-10-21,3.22
2016-10-20,3.24
2016-10-19,3.25
2016-10-18,3.22
2016-10-17,3.19
2016-10-14,3.24
2016-10-13,3.29
2016-10-12,3.16
2016-10-11,3.16
2016-10-10,3.14
2016-09-30,3.1
2016-09-29,3.1
2016-09-28,3.07
2016-09-27,3.08
2016-09-26,3.06
2016-09-23,3.11
2016-09-22,3.14
2016-09-21,3.12
2016-09-20,3.12
2016-09-19,3.11
2016-09-14,3.09
2016-09-13,3.11
2016-09-12,3.08
2016-09-09,3.17
2016-09-08,3.17
2016-09-07,3.19
2016-09-06,3.17
2016-09-05,3.14
2016-09-02,3.13
2016-09-01,3.13
2016-08-31,3.18
2016-08-30,3.17
2016-08-29,3.17
2016-08-26,3.17
2016-08-25,3.16
2016-08-24,3.18
2016-08-23,3.19
2016-08-22,3.17
2016-08-19,3.21
2016-08-18,3.29
2016-08-17,3.27
2016-08-16,3.3
2016-08-15,3.27
2016-08-12,3.24
2016-08-11,3.18
2016-08-10,3.23
2016-08-09,3.22
2016-08-08,3.21
2016-08-05,3.12
2016-08-04,3.14
2016-08-03,3.13
2016-08-02,3.11
2016-08-01,3.09
2016-07-29,3.14
2016-07-28,3.15
2016-07-27,3.15
2016-07-26,3.33
2016-07-25,3.31
2016-07-22,3.24
2016-07-21,3.26
2016-07-20,3.27
2016-07-19,3.25
2016-07-18,3.23
2016-07-15,3.3
2016-07-14,3.29
2016-07-13,3.32
2016-07-12,3.29
2016-07-11,3.21
2016-07-08,3.21
2016-07-07,3.25
2016-07-06,3.22
2016-07-05,3.23
2016-07-04,3.19
2016-07-01,3.14
2016-06-30,3.16
2016-06-29,3.15
2016-06-28,3.13
2016-06-27,3.11
2016-06-24,3.06
2016-06-23,3.14
2016-06-22,3.15
2016-06-21,3.09
2016-06-20,3.15
2016-06-17,3.21
2016-06-16,3.05
2016-06-15,3.07
2016-06-14,3.03
2016-06-13,3.03
2016-06-08,3.18
2016-06-07,3.19
2016-06-06,3.25
2016-06-03,3.21
2016-06-02,3.22
2016-06-01,3.18
2016-05-31,3.19
2016-05-30,3.07
2016-05-27,3.1
2016-05-26,3.09
2016-05-25,3.09
2016-05-24,3.08
2016-05-23,3.13
2016-05-20,3.11
2016-05-19,3.09
2016-05-18,3.08
2016-05-17,3.21
2016-05-16,3.23
2016-05-13,3.2
2016-05-12,3.25
2016-05-11,3.22
2016-05-10,3.3
2016-05-09,3.29
2016-05-06,3.51
2016-05-05,3.69
2016-05-04,3.73
2016-05-03,3.64
2016-04-29,3.55
2016-04-28,3.56
2016-04-27,3.64
2016-04-26,3.68
2016-04-25,3.71
2016-04-22,3.64
2016-04-21,3.66
2016-04-20,3.94
2016-04-19,3.94
2016-04-18,3.85
2016-04-15,4.03
2016-04-14,4.02
2016-04-13,3.99
2016-04-12,4.02
2016-04-11,4.07
2016-04-08,4.0
2016-04-07,3.89
2016-04-06,3.95
2016-04-05,3.86
2016-04-01,3.74
2016-03-31,3.7
2016-03-30,3.7
2016-03-29,3.64
2016-03-28,3.73
2016-03-25,3.67
2016-03-24,3.58
2016-03-23,3.55
2016-03-22,3.52
2016-03-21,3.58
2016-03-18,3.53
2016-03-17,3.45
2016-03-16,3.39
2016-03-15,3.42
2016-03-14,3.42
2016-03-11,3.33
2016-03-10,3.33
2016-03-09,3.4
2016-03-08,3.49
2016-03-07,3.38
2016-03-04,3.22
2016-03-03,3.34
2016-03-02,3.35
2016-03-01,3.21
2016-02-29,3.18
2016-02-26,3.35
2016-02-25,3.49
2016-02-24,3.67
2016-02-23,3.57
2016-02-22,3.52
2016-02-19,3.46
2016-02-18,3.47
2016-02-17,3.51
2016-02-16,3.53
2016-02-15,3.41
2016-02-05,3.49
2016-02-04,3.42
2016-02-03,3.31
2016-02-02,3.28
2016-02-01,3.19
2016-01-29,3.14
2016-01-28,3.05
2016-01-27,3.2
2016-01-26,3.37
2016-01-25,3.55
2016-01-22,3.51
2016-01-21,3.49
2016-01-20,3.67
2016-01-19,3.74
2016-01-18,3.56
2016-01-15,3.55
2016-01-14,3.66
2016-01-13,3.56
2016-01-12,3.59
2016-01-11,3.78
2016-01-08,3.98
2016-01-07,4.12
2016-01-06,4.34
2016-01-05,4.37
2016-01-04,4.6
